Time,Raw.Pin 17,Raw.Pin 18,Raw.Pin 19,Raw.Pin 20,Raw.Pin 21,Raw.Pin 22,Raw.Pin 23,Raw.Pin 24,Raw.Pin 25,Raw.Pin 26,Raw.Pin 27,Raw.Pin 28,Raw.Pin 29,Raw.Pin 30,Raw.Pin 31,Raw.Pin 32,Voltage.1,Voltage.2,Voltage.3,Voltage.4,Voltage.5,Voltage.6,Voltage.7,Voltage.8,Voltage.9,Voltage.10,Voltage.11,Voltage.12,Voltage.13,Voltage.14,Voltage.15,Voltage.16
s,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V
0.063,0.00244141,0.000610352,0.00244141,0.0012207,0.00183105,-0.000305176,0.0012207,0,0.0012207,0.00335693,-0.00335693,0,0.00183105,0.00488281,0.00335693,0.00183105,0.0156429,0.0150889,0.0133968,0.0133356,0.0103664,0.0171399,0.0116144,0.0133315,0.0167416,0.0172065,0.0166874,0.0136792,0.0159026,0.0142202,0.0104848,0.0122642
0.064,0.00213623,0.0012207,0.000915527,0.000305176,0.0012207,0.0012207,-0.000610352,0.00213623,-0.000305176,0.00152588,0.000610352,0.00305176,0.000915527,0.00335693,0.00244141,0,0.0154903,0.0144786,0.0144649,0.0145563,0.0120448,0.0186658,0.00947815,0.0133315,0.0176571,0.0178169,0.0163822,0.013374,0.0159026,0.0142202,0.0115529,0.0131798
0.065,0.00152588,-0.000610352,0.00152588,0.0012207,0.00518799,-0.000915527,0.00305176,0.00152588,0.00518799,-0.000305176,0.00213623,-0.000915527,0.0012207,0,0.00274658,0.000610352,0.0157955,0.0152415,0.0112606,0.0127253,0.0109767,0.0175976,0.0120721,0.0128737,0.0167416,0.0167488,0.0163822,0.013374,0.0154448,0.0126943,0.0123158,0.0122642
0.066,0.00427246,0.000610352,0.000610352,0.000305176,0.00274658,0.00244141,0.00396729,0.00305176,0.00152588,0.000915527,0.00335693,0.00183105,0.00305176,0.000305176,0.00244141,0.000610352,0.0153377,0.0129527,0.0117183,0.0127253,0.0114345,0.0191235,0.011004,0.0136367,0.017352,0.0167488,0.0160771,0.0129163,0.0160552,0.013915,0.0112477,0.0125694
0.067,0.00152588,0.00213623,0.000610352,0.00366211,0.00335693,0.00305176,0.00366211,0.00366211,0.00274658,0.00274658,0.00244141,0.00244141,0.00152588,0.00183105,0.00274658,0.00152588,0.0156429,0.0175303,0.012939,0.0133356,0.0112819,0.0166821,0.0116144,0.0148574,0.0150631,0.0176643,0.0165348,0.0129163,0.017581,0.013915,0.0124684,0.010128
0.068,0.00152588,0.000610352,0.00183105,0.0012207,0.000305176,0.00274658,0.00335693,0.00305176,0.00244141,0.000305176,-0.0012207,0.000610352,0.00305176,0.00518799,-0.00152588,0.0012207,0.0188472,0.0144786,0.0130916,0.0130304,0.0115871,0.0169873,0.0114618,0.0128737,0.0168942,0.0175117,0.0179081,0.013374,0.0145293,0.0134572,0.0124684,0.0137901
0.069,0.00366211,0.000610352,0.000915527,0.000305176,0.00427246,0.00213623,0.00244141,0.00183105,0.0012207,0.00213623,0.00152588,0.00183105,0,0.00244141,0.00213623,0.00335693,0.0156429,0.0137157,0.0152278,0.0119623,0.0118922,0.0162244,0.0131403,0.0160781,0.0171994,0.0185798,0.014246,0.0113904,0.0149871,0.0149831,0.0135365,0.0121117
0.07,0.00274658,0.000915527,0.00183105,0.000610352,0.0012207,-0.000610352,0.00274658,0.000610352,0.00457764,-0.000610352,0.0012207,0.000610352,0.00457764,0.00366211,0.00244141,0.00274658,0.0154903,0.0146312,0.0141597,0.013183,0.0121974,0.0172925,0.0114618,0.0133315,0.0168942,0.0173591,0.0159245,0.0135266,0.0165129,0.0128469,0.0132314,0.0115013
0.071,0.00366211,0.000915527,-0.000305176,0,0.00274658,0.000915527,0.00335693,0.00305176,0.0012207,0.0012207,0.00183105,0.000915527,0.00366211,-0.000915527,0.00152588,0.00152588,0.0135067,0.01692,0.0156856,0.0125727,0.0117397,0.0140881,0.00993592,0.0131789,0.0168942,0.0201057,0.0163822,0.0132214,0.0155974,0.0143728,0.0107899,0.0118065
0.072,-0.000610352,0.00274658,0.000915527,0.00457764,0.000915527,0.00213623,0.00305176,0.00549316,0.00244141,0.00183105,0.0012207,0.000915527,0.00335693,0.00274658,0.00366211,0.0012207,0.0157955,0.0153941,0.0138546,0.0128779,0.0140285,0.0166821,0.0114618,0.0139418,0.0171994,0.0172065,0.0157719,0.0113904,0.0160552,0.0151357,0.0118581,0.0119591
0.073,0.00244141,0.00152588,0,0.00152588,0.000610352,0.00274658,0.00274658,0.00366211,0.000610352,0.000305176,0.00305176,0.00213623,0.00213623,-0.000915527,-0.00183105,0.00152588,0.0135067,0.0131053,0.0133968,0.0133356,0.0129604,0.0166821,0.0114618,0.0133315,0.016589,0.0182746,0.0157719,0.0136792,0.0165129,0.0146779,0.012621,0.0118065
0.074,0.00305176,0.0012207,0.00305176,0.000915527,0.00274658,0.00274658,0.00274658,0.0012207,0.00274658,0.00152588,0.000610352,-0.000610352,0.00152588,0.00213623,0.00213623,0.00152588,0.0156429,0.0149364,0.0109554,0.0116572,0.0120448,0.0160718,0.0122247,0.0134841,0.0158261,0.0165962,0.0156193,0.0158154,0.0162078,0.013915,0.00834854,0.0107384
0.075,0.00366211,0.0012207,0.00244141,0.000305176,0.0012207,0.0012207,0.00335693,0.00152588,0.000610352,-0.000915527,0.00152588,0.000915527,0.00396729,-0.000305176,0.00305176,0.00213623,0.0156429,0.0150889,0.0135494,0.0130304,0.0106715,0.0157666,0.0113092,0.0136367,0.0182675,0.0185798,0.0163822,0.0135266,0.0134612,0.0152883,0.0123158,0.0147057
0.076,0.000305176,0.000915527,0.000610352,0.00183105,0.00213623,-0.000610352,0.00305176,-0.000305176,0.00244141,0.0012207,0.00274658,0.00152588,0.00152588,0.0012207,0.00305176,0.000610352,0.0148799,0.0173778,0.0123287,0.0128779,0.0117397,0.0174451,0.0145136,0.0139418,0.0171994,0.0146125,0.0137883,0.0127637,0.0159026,0.0163564,0.0139943,0.0119591
0.077,0.0012207,0.000610352,-0.000915527,-0.000305176,0.000305176,0.0012207,0.00305176,0.00518799,-0.00152588,0.000915527,0.000610352,0.00366211,0.0012207,0.00274658,0.00335693,0.000915527,0.0125911,0.0146312,0.0132442,0.0125727,0.0121974,0.015614,0.0114618,0.0136367,0.0171994,0.0181221,0.0160771,0.0135266,0.0155974,0.0152883,0.0106374,0.013485
0.078,0.00335693,0.000305176,-0.000610352,-0.000305176,0.00183105,0.00335693,0.0012207,0.00183105,0.00183105,0.00213623,0.00183105,0.0012207,0.00183105,0.0012207,0.00152588,0.00183105,0.0168636,0.0172252,0.0143123,0.0130304,0.00960342,0.0142407,0.0116144,0.0140944,0.0179623,0.0175117,0.0156193,0.0132214,0.0149871,0.0148305,0.0114003,0.0111961
0.079,0.00244141,-0.000915527,0.00213623,-0.000610352,0.00244141,0.00183105,0.00305176,0.0012207,0.00213623,0.00305176,0.00152588,-0.000610352,0.000610352,0.0012207,0.00335693,0.00183105,0.0153377,0.0144786,0.0144649,0.0133356,0.0105189,0.0162244,0.0119196,0.0133315,0.0171994,0.0170539,0.0166874,0.0123059,0.0166655,0.0137624,0.0127736,0.015316
0.08,0.00305176,0.00244141,0.0012207,-0.000305176,0.00244141,0.00244141,0.00152588,0.0012207,-0.000610352,0.000610352,0.00213623,0.000305176,0.00305176,-0.000915527,0.00305176,0.000610352,0.0132015,0.0150889,0.0135494,0.0156244,0.0131129,0.0166821,0.0116144,0.0133315,0.0171994,0.0167488,0.0159245,0.0136792,0.0162078,0.0148305,0.0114003,0.0125694
0.081,0.00183105,0.00152588,0.0012207,0.00152588,0.00213623,0.0012207,0.00183105,0.00305176,0.00274658,0.000305176,0.000305176,0.000610352,0.00305176,0.00244141,0.00244141,-0.00183105,0.014117,0.0158519,0.0127864,0.0133356,0.01235,0.0169873,0.00856263,0.0143996,0.017352,0.0182746,0.0191288,0.0126111,0.0163603,0.0117788,0.00941665,0.0125694
0.082,0.0012207,0.000305176,0.000610352,-0.000610352,0.00244141,0.00183105,0.00244141,0.00152588,0.00213623,0.00244141,0.00152588,0.00366211,-0.00335693,0.00396729,0.00244141,0.00305176,0.0156429,0.0155467,0.0132442,0.0136408,0.0112819,0.0163769,0.011767,0.0139418,0.0170468,0.0164436,0.0153141,0.0127637,0.0151396,0.0122365,0.0115529,0.012722
0.083,0.00305176,0.000305176,0.000915527,0.00183105,0.00152588,0,0.000610352,0.00183105,0.000915527,0.00305176,-0.000305176,0.000915527,0.000610352,0.00244141,0.00152588,0.00335693,0.0164058,0.0138682,0.0138546,0.0124201,0.0125026,0.0194287,0.0122247,0.0137892,0.0143002,0.0147651,0.0162297,0.013374,0.0184966,0.0146779,0.0114003,0.0125694
0.084,0.00335693,0.0012207,-0.000610352,-0.0012207,0.00213623,0.00152588,0.00457764,0.000610352,0,0.000915527,0.00305176,0.00274658,0.00213623,0.00427246,0.000915527,0.000305176,0.0148799,0.0146312,0.012939,0.0137934,0.0117397,0.0168347,0.011004,0.0137892,0.0170468,0.0179695,0.0153141,0.0118481,0.0166655,0.0133046,0.0115529,0.0131798
0.085,0.000915527,0.000305176,0.000915527,-0.000915527,0.00335693,0.0012207,0.00213623,0.00244141,0.00335693,0.000610352,0.00183105,0.000305176,-0.000610352,0.00366211,0.00457764,0.000305176,0.0191524,0.0152415,0.0133968,0.00860539,0.00914566,0.0169873,0.0120721,0.0162306,0.0168942,0.0170539,0.0159245,0.0126111,0.01575,0.016509,0.0114003,0.0125694
0.086,0.00183105,0.00396729,-0.000915527,0.00152588,0.00305176,0.00396729,0.00396729,0.00305176,0.00305176,0.000610352,0.0012207,0.0012207,0.00366211,0.0012207,0.00183105,0.000915527,0.0147274,0.0150889,0.0114132,0.0145563,0.0108241,0.0177502,0.0100885,0.0137892,0.0168942,0.0187324,0.0137883,0.0130688,0.0191069,0.0175771,0.0144521,0.0110435
0.087,0.00152588,0.00274658,0.0012207,0.00152588,0.00305176,0.00244141,0.00152588,0.00183105,0.00305176,0.00427246,0.0012207,0.000915527,-0.000305176,0.00183105,0.00366211,0.00396729,0.0161006,0.0155467,0.016296,0.0128779,0.0115871,0.0165295,0.0119196,0.0136367,0.0164364,0.0172065,0.0163822,0.0130688,0.0152922,0.0145253,0.0114003,0.010128
0.088,0.00457764,0.000610352,0.00244141,0.000610352,0.00183105,0.000610352,0.00396729,0.00335693,0.00152588,0.000305176,0,0.00274658,0.00183105,0.00488281,0.000915527,0.000610352,0.0150325,0.0141734,0.0133968,0.0127253,0.0125026,0.0162244,0.00932556,0.0137892,0.0170468,0.0202583,0.0163822,0.0130688,0.0130034,0.0108632,0.0110951,0.0131798
0.089,0.00457764,0.00213623,0,0.00152588,0.00213623,0.000915527,0.00244141,0.000610352,0.00274658,0,0.00640869,-0.00244141,0.00183105,0.00244141,0.00366211,0.00244141,0.0150325,0.0149364,0.0132442,0.0130304,0.0115871,0.0163769,0.0113092,0.0136367,0.0170468,0.0158332,0.0159245,0.011543,0.01575,0.0152883,0.0123158,0.00936508
0.09,0.00274658,0.00183105,0.00213623,0.0012207,0.00152588,0.00244141,0.00274658,0.00183105,0.00396729,-0.000305176,0.00183105,0,0.00396729,0.00183105,0.00366211,0.00244141,0.0144222,0.0147838,0.0130916,0.0137934,0.0147914,0.0166821,0.011004,0.0113478,0.0136898,0.0176643,0.0157719,0.0118481,0.0159026,0.0140676,0.0115529,0.0113487
0.091,0.00213623,0.000305176,-0.00183105,0.000915527,0.00274658,0.00396729,0.0012207,0.00427246,0.00213623,0.00396729,0.0012207,0.00152588,0.00305176,0.00335693,0.00213623,0.00213623,0.0148799,0.0146312,0.0120235,0.0133356,0.0115871,0.0146985,0.0122247,0.012416,0.016589,0.0169014,0.0156193,0.0112378,0.0154448,0.0160512,0.00911148,0.0104332
0.092,0.00305176,0.0012207,0.000915527,0.000610352,0.00213623,0.00183105,0.00244141,0.00213623,0.00244141,0.00274658,0.000305176,-0.000305176,0.000610352,0.00305176,0.00274658,0.000305176,0.0154903,0.0149364,0.0118709,0.0104364,0.0109767,0.0168347,0.0125299,0.0127211,0.016589,0.0173591,0.0157719,0.0142895,0.0159026,0.0148305,0.0117055,0.0147057
0.093,0.00518799,-0.0012207,0.00183105,0.000305176,0.00366211,0.00152588,0.00335693,0.00335693,0.00213623,0.000610352,0.00213623,-0.000305176,0.000915527,0.00183105,0.0012207,0.000915527,0.0153377,0.014326,0.0130916,0.0134882,0.0118922,0.0143933,0.011767,0.0140944,0.0170468,0.0159858,0.0160771,0.0130688,0.0145293,0.0169667,0.0115529,0.0119591
0.094,0.00244141,0.000305176,0.00183105,0.000305176,0.00305176,0.00213623,0.0012207,0.000915527,0.00274658,0.000305176,0.000610352,-0.00213623,0.0012207,0.00152588,0.00427246,-0.000610352,0.0147274,0.0164622,0.012939,0.0128779,0.0109767,0.0146985,0.0114618,0.0127211,0.0164364,0.0178169,0.0177555,0.0135266,0.0166655,0.0145253,0.0101796,0.013485
0.095,0.00244141,0.00183105,0.00213623,0.00152588,0.00244141,0.00183105,0.00274658,0.00274658,0.000915527,-0.000305176,0.00152588,0.000305176,0.00396729,-0.000915527,0.00244141,-0.000610352,0.0147274,0.0147838,0.0132442,0.0133356,0.0111293,0.0168347,0.0113092,0.0147048,0.0196408,0.0173591,0.0159245,0.0123059,0.0126982,0.0146779,0.0121632,0.0140953
0.096,0.00244141,-0.000915527,0.00183105,0.000915527,0.00213623,0.00213623,-0.000305176,0.00213623,0.00274658,0.00335693,-0.000305176,0.000610352,0.00152588,0.00427246,0,0.00274658,0.0150325,0.0149364,0.0120235,0.0134882,0.0118922,0.0163769,0.011767,0.0134841,0.0168942,0.0172065,0.015009,0.0135266,0.0155974,0.0146779,0.0106374,0.0124168
0.097,0.00244141,0.00152588,0.000305176,-0.00183105,0.000305176,0,0.0012207,0.00335693,-0.000610352,0.00305176,-0.000305176,0.000915527,0.00366211,0.00244141,0.000305176,-0.00183105,0.0156429,0.0137157,0.0127864,0.0150141,0.0118922,0.0169873,0.011767,0.0131789,0.0171994,0.0173591,0.0169926,0.0135266,0.0146819,0.0149831,0.0118581,0.012722
0.098,0.00213623,-0.000915527,0.000305176,0.000915527,0.00549316,-0.0012207,0.00335693,0.00244141,0.00213623,0.00152588,0.00152588,0.00244141,0.000915527,0.000305176,0.00305176,0.00152588,0.0156429,0.0153941,0.013702,0.013183,0.0114345,0.0162244,0.0113092,0.0137892,0.0171994,0.0169014,0.0163822,0.0139844,0.0172759,0.016509,0.0117055,0.0124168
0.099,0.00305176,0.0012207,0.00213623,-0.000305176,0.00427246,0.0012207,0.00213623,0.000915527,0.00244141,0.00244141,0,0.0012207,0.00244141,0.00244141,0.00335693,-0.00213623,0.0150325,0.0149364,0.0118709,0.0136408,0.0117397,0.0192761,0.011767,0.0131789,0.0167416,0.016291,0.0166874,0.0136792,0.0139189,0.0142202,0.0115529,0.0128746
0.1,0.00152588,0.000610352,0.000610352,0.0012207,0.00183105,0.00152588,0.00366211,0.000915527,0.000610352,0.00244141,-0.0012207,0.000915527,0.0012207,-0.000610352,0.00366211,0.000305176,0.0156429,0.0146312,0.0135494,0.0137934,0.0111293,0.0171399,0.0113092,0.0147048,0.0158261,0.0172065,0.0160771,0.0123059,0.017581,0.0142202,0.0115529,0.0122642
0.101,0.00244141,0.000915527,0.00152588,0.00183105,0.0012207,0.000610352,0.00396729,0.00152588,0.0012207,0.00152588,-0.00244141,0.000610352,0.00183105,0.00396729,0.000305176,0.00244141,0.0154903,0.0149364,0.012939,0.0130304,0.0129604,0.0174451,0.0122247,0.0130263,0.0175045,0.0165962,0.0165348,0.0136792,0.0159026,0.0142202,0.0120106,0.0128746
0.102,0.00335693,0.0012207,0.000915527,-0.00152588,0.00274658,0.00183105,0.000610352,0.00244141,0.000305176,0.000610352,0.000305176,0.00213623,0.00213623,0.00335693,0.00244141,0.00152588,0.0159481,0.0147838,0.015533,0.0142511,0.0114345,0.0172925,0.00978333,0.0145522,0.016589,0.0173591,0.0176029,0.0129163,0.0166655,0.0145253,0.0115529,0.0124168
0.103,0.000305176,0.000305176,0.000915527,0.000610352,0.00366211,-0.0012207,0.000915527,0.00335693,0.00457764,0.00152588,0.000915527,0.00152588,0.0012207,-0.000305176,0.00305176,0.00244141,0.0161006,0.0153941,0.0138546,0.013183,0.0121974,0.0172925,0.0122247,0.0133315,0.0158261,0.0161384,0.0162297,0.0135266,0.017581,0.0162038,0.0123158,0.0125694
0.104,0.00183105,-0.000915527,0.000915527,0.0012207,0.00274658,0.00244141,0.00213623,0.00244141,0.00183105,-0.000305176,0.000610352,0.00305176,0.00305176,0.00183105,0,0,0.0124385,0.0129527,0.0121761,0.0134882,0.0108241,0.0186658,0.0111566,0.0140944,0.0156735,0.0175117,0.01684,0.0130688,0.0152922,0.0125417,0.012621,0.0130272
0.105,0,0.00152588,0.00152588,0.00335693,0.00183105,0.00305176,0.00213623,0.00244141,0.00152588,0.00213623,0.00152588,0.000305176,0.00183105,0.000305176,0.00152588,0.000610352,0.0153377,0.0149364,0.0130916,0.0137934,0.0106715,0.0163769,0.00917298,0.0150099,0.0156735,0.0185798,0.0156193,0.013374,0.0198699,0.0154409,0.0112477,0.00921249
0.106,0.00305176,0.00335693,0.00183105,0.0012207,0.00213623,0.000610352,0.00366211,0.00396729,0.0012207,0.000915527,-0.0012207,0.00183105,0.000915527,0.00213623,-0.00183105,0.00152588,0.0170162,0.0150889,0.0140071,0.0133356,0.0120448,0.0166821,0.0111566,0.0131789,0.0158261,0.0175117,0.0169926,0.0138318,0.0154448,0.0145253,0.0118581,0.0124168
0.107,0.00335693,0.000610352,0.00152588,0.00183105,0.00213623,0.00366211,0.00183105,0.000915527,0.00152588,0.00183105,0.000610352,0.00183105,0.000915527,0.00274658,0,0.00427246,0.0159481,0.0140208,0.0141597,0.0136408,0.0117397,0.0165295,0.0120721,0.0148574,0.016589,0.0172065,0.0134831,0.0109326,0.0159026,0.0142202,0.0155202,0.0124168
0.108,0.00396729,0.00152588,0.00183105,0.00152588,0,0,0.00366211,0.0012207,0.00457764,-0.00244141,-0.000610352,0.00152588,0.00549316,0.00518799,0.00335693,0.00152588,0.0148799,0.0144786,0.0141597,0.0128779,0.0115871,0.0172925,0.011767,0.0133315,0.0170468,0.0179695,0.0163822,0.0136792,0.0155974,0.0145253,0.0106374,0.0124168
0.109,0.00274658,0.00213623,-0.000305176,0.000610352,0.00305176,0.00244141,0.00183105,0,0.00305176,0.00152588,0.00244141,0.00244141,0.00274658,0.00183105,0.00152588,0.00366211,0.0147274,0.0160045,0.0158382,0.0127253,0.0115871,0.0140881,0.00993592,0.0137892,0.0176571,0.0191902,0.0160771,0.0129163,0.0163603,0.0140676,0.0124684,0.0121117
0.11,0.000610352,0.000610352,0.000610352,0.00366211,0.000915527,0.00305176,0.00213623,0.00244141,0.00274658,0.00183105,0.00244141,0.0012207,0.000915527,0.00366211,0.00183105,0.00152588,0.0157955,0.0138682,0.0127864,0.013183,0.00975601,0.0166821,0.0116144,0.0140944,0.0132321,0.0176643,0.0163822,0.014137,0.0111724,0.0146779,0.0112477,0.012722
0.111,0.00396729,0.00244141,0.000305176,0.000915527,0.00335693,0.00335693,0.00244141,0.00152588,0.00183105,0.000305176,0.0012207,0.00335693,0.00213623,0.000610352,0.000305176,0.00152588,0.0147274,0.0129527,0.0135494,0.013183,0.0138759,0.0150037,0.0120721,0.0139418,0.0170468,0.0182746,0.0145512,0.0132214,0.0169707,0.0149831,0.0114003,0.0131798
0.112,0.00366211,0.000915527,0.00305176,0.000915527,0.00335693,0.00213623,0.00305176,0.000305176,0.00396729,0.00152588,0,0.000305176,0.00152588,0.00213623,0.00244141,0.00213623,0.0171688,0.0153941,0.0133968,0.0134882,0.01235,0.0172925,0.0120721,0.0131789,0.0150631,0.0173591,0.0176029,0.0145947,0.0168181,0.0140676,0.00941665,0.00844955
0.113,0.00457764,0.000305176,0.00244141,0.000915527,0.00213623,0.00152588,0.00274658,0.00244141,0,-0.00183105,0.00152588,0.000915527,0.00518799,0.000305176,0.00244141,0.00244141,0.0161006,0.0141734,0.0159908,0.0130304,0.0118922,0.0159192,0.0122247,0.0133315,0.0161313,0.0179695,0.0156193,0.0132214,0.0130034,0.0146779,0.0114003,0.0110435
0.114,0.00244141,0.0012207,-0.000305176,0.00213623,0.00274658,0.00183105,0.00152588,0.00152588,0.00213623,0.000610352,0.00152588,-0.0012207,0.00366211,0.000915527,0.00335693,0.00244141,0.0150325,0.0160045,0.0127864,0.0133356,0.0112819,0.0180554,0.014361,0.0137892,0.0158261,0.0150703,0.0145512,0.0135266,0.0165129,0.0168142,0.0115529,0.0128746
0.115,0.0012207,0.00183105,-0.000610352,0.000915527,-0.000915527,0.0012207,0.00183105,0.00335693,0,0.00183105,0.00152588,0.00244141,0.000915527,0.00183105,0.00244141,0.00152588,0.0153377,0.0150889,0.0120235,0.0130304,0.0121974,0.0168347,0.0119196,0.0134841,0.0167416,0.0179695,0.0159245,0.0139844,0.0139189,0.0137624,0.0123158,0.0133324
0.116,0.0012207,-0.000915527,0,0.000915527,0.0012207,0.00396729,0.00152588,0.0012207,0.00152588,0.000915527,0.000305176,0.00213623,0.00274658,0.000610352,0.000610352,0.00183105,0.0150325,0.0179881,0.0126339,0.0128779,0.0105189,0.0145459,0.011767,0.0133315,0.0176571,0.0176643,0.0156193,0.0136792,0.0159026,0.0152883,0.00743301,0.0130272
0.117,0.00396729,0.0012207,0.00274658,-0.000610352,0.00244141,0.00183105,0.00305176,0.00274658,0.00274658,0.00183105,0.00152588,-0.000305176,0.00244141,0.00396729,0.00152588,0.000915527,0.0153377,0.0146312,0.0132442,0.0137934,0.0112819,0.0172925,0.0123773,0.0133315,0.0168942,0.0178169,0.0160771,0.0124585,0.0149871,0.0155935,0.00941665,0.0136375
0.118,0.00274658,0.000610352,0.0012207,-0.000915527,0.00274658,0.00244141,0.00396729,0.00152588,0.000305176,0.00152588,0.0012207,0.00152588,0.00335693,-0.00152588,0.000610352,0.000610352,0.0136592,0.0150889,0.0140071,0.0134882,0.0115871,0.0153088,0.0113092,0.0136367,0.0171994,0.0164436,0.0163822,0.0135266,0.0168181,0.0152883,0.0114003,0.0136375
0.119,0.00244141,0.000610352,0.00152588,0.00183105,0.00305176,0.0012207,0.000610352,0.000915527,0.00152588,-0.00213623,0.00152588,-0.000915527,0.00152588,-0.000305176,0.00244141,0.00152588,0.0156429,0.0156993,0.0101924,0.0174555,0.0120448,0.0165295,0.0111566,0.0137892,0.0171994,0.0178169,0.01684,0.0132214,0.0154448,0.0110158,0.00743301,0.012722
0.12,0.00305176,0.00152588,0.000915527,0,0.00152588,0.00183105,0.0012207,0.000915527,-0.00244141,0,-0.000305176,0.00396729,-0.00183105,0.00305176,0.00244141,0.00183105,0.0153377,0.0152415,0.0140071,0.0134882,0.0114345,0.0171399,0.0103937,0.0133315,0.0149106,0.0178169,0.0166874,0.0130688,0.0159026,0.0148305,0.0120106,0.0130272
0.121,0.00396729,-0.000610352,0.00244141,0,0.00274658,0.00183105,0.00274658,0.00244141,0.00213623,0.00244141,-0.00152588,0.000915527,0.000610352,0.00274658,0.0012207,0.00274658,0.0151851,0.014326,0.0140071,0.013183,0.0137233,0.0183606,0.0126825,0.0118056,0.0162838,0.0156807,0.0166874,0.0136792,0.0168181,0.0140676,0.0114003,0.013485
0.122,0.00305176,0.000305176,0.0012207,-0.00213623,0.00335693,0.000610352,0.00457764,0.000305176,0.00152588,0.000610352,0.0012207,-0.000305176,0.00183105,0.00305176,0.00305176,0.000610352,0.0156429,0.01692,0.0118709,0.0137934,0.0118922,0.0177502,0.0111566,0.0137892,0.0164364,0.0165962,0.0162297,0.01078,0.0165129,0.0148305,0.0103322,0.0121117
0.123,0.00244141,-0.000610352,0.00183105,-0.000305176,0.00396729,0.00183105,0.00305176,0.00213623,0.00335693,0.00213623,0.00152588,0.000305176,0.000610352,0.00183105,0.00213623,0.00183105,0.0164058,0.014326,0.0141597,0.0133356,0.0105189,0.0169873,0.0128351,0.0137892,0.016589,0.0175117,0.0159245,0.0116956,0.0162078,0.0149831,0.0123158,0.012722
0.124,0.00274658,0.000915527,-0.000610352,0.00335693,0.00305176,0.00274658,0.00305176,0.00183105,0.00274658,0.00152588,0.000305176,0.00183105,0.000915527,0.00183105,0.00183105,0.000610352,0.0142696,0.0147838,0.0127864,0.0128779,0.0120448,0.0171399,0.00932556,0.014247,0.0184201,0.0167488,0.0156193,0.0121533,0.0163603,0.0137624,0.0130788,0.0122642
0.125,0.00274658,0.00183105,0.000610352,0.00152588,0.00366211,0.00335693,0.00152588,0.000610352,0.00152588,0.00244141,0.000610352,0.00305176,-0.00213623,0.00274658,0.00396729,0.00366211,0.0157955,0.0140208,0.013702,0.013183,0.0108241,0.0174451,0.0122247,0.0137892,0.014758,0.0176643,0.0166874,0.0129163,0.0166655,0.0152883,0.0115529,0.0124168
0.126,0.00213623,0.00152588,0.00152588,0.00152588,0.00305176,0.000305176,0.00335693,0.00213623,0.00274658,0.00183105,0.000915527,0.00274658,0.00152588,0.00457764,0.000610352,0.00305176,0.0153377,0.0134105,0.012939,0.0125727,0.0117397,0.0186658,0.0116144,0.0133315,0.0152157,0.0161384,0.0157719,0.0129163,0.018344,0.0143728,0.0123158,0.0121117
0.127,0.00396729,-0.000915527,-0.000610352,0.000305176,0.0012207,0.00366211,0.00457764,-0.000610352,0.00274658,0,0.00579834,0.000305176,0.00427246,0.00274658,0.00183105,0.00213623,0.0147274,0.0150889,0.0138546,0.013183,0.0118922,0.0163769,0.0116144,0.0147048,0.0158261,0.0170539,0.0147038,0.0113904,0.0163603,0.0140676,0.0130788,0.010891
0.128,0.00244141,0.0012207,0.00152588,0.000610352,0.00518799,0.0012207,0.00244141,0.000915527,0.00396729,0.000915527,0.00244141,0.00152588,0.00213623,0.00305176,0.00427246,0.00244141,0.0173213,0.0153941,0.0135494,0.0118097,0.0117397,0.0169873,0.0100885,0.0148574,0.0168942,0.0176643,0.0147038,0.0126111,0.0152922,0.0140676,0.0104848,0.0124168
0.129,0.00305176,0.00213623,-0.00152588,0.000610352,0.00244141,0.00488281,0.00396729,0.00244141,0.00274658,0.000915527,0.00244141,0.000915527,0.00427246,0.000610352,0.00152588,0.00244141,0.0148799,0.0138682,0.0135494,0.0119623,0.0115871,0.0165295,0.00993592,0.0143996,0.0164364,0.0175117,0.0153141,0.0127637,0.0168181,0.0155935,0.0121632,0.0133324
0.13,0.000610352,0.00213623,0.000305176,0.00274658,0.00305176,0.00274658,-0.000305176,0.00244141,0.00274658,0.00427246,0.0012207,-0.00183105,0.00213623,-0.000305176,0.00213623,0.00305176,0.0154903,0.0147838,0.0158382,0.0127253,0.0121974,0.0172925,0.0103937,0.0136367,0.0162838,0.0184272,0.0163822,0.0135266,0.0155974,0.0140676,0.0114003,0.0119591
0.131,0.00610352,0.00244141,0.000610352,0.00152588,0.00152588,0,0.00305176,0.00366211,0.00213623,0.0012207,0.000915527,0.000610352,0.00152588,0.00213623,0.000305176,0.000915527,0.0150325,0.0146312,0.013702,0.0125727,0.0111293,0.0151562,0.0105463,0.012416,0.0168942,0.0181221,0.0171452,0.0135266,0.0146819,0.0131521,0.0101796,0.0122642
